AwayScore,CompType,Date,GameDes,GameID,Home,HomeScore,OU,Spread,Visitor,away3PA,away3PM,away3PP,awayAST,awayBLK,awayDREB,awayFGA,awayFGM,awayFGP,awayFTA,awayFTM,awayFTP,awayLARGESTLEAD,awayMin,awayOREB,awayPF,awayPTS,awayPTS2NDCHANCE,awayPTSFB,awayPTSOFFTOV,awayPTSPAINT,awayREB,awaySTL,awayTOV,awayTeam,home3PA,home3PM,home3PP,homeAST,homeBLK,homeDREB,homeFGA,homeFGM,homeFGP,homeFTA,homeFTM,homeFTP,homeLARGESTLEAD,homeMin,homeOREB,homePF,homePTS,homePTS2NDCHANCE,homePTSFB,homePTSOFFTOV,homePTSPAINT,homeREB,homeSTL,homeTOV,homeTeam,season
89.0,Regular Season,2012-03-20,L.A. Clippers at Indiana,21100676,Indiana,102.0,189.0,-3.5,L.A. Clippers,22.0,6.0,0.273,14.0,7.0,22.0,85.0,37.0,0.435,20.0,9.0,0.45,7.0,240:00,15.0,21.0,89.0,15.0,7.0,16.0,42.0,37.0,6.0,8.0,L.A. Clippers,14.0,8.0,0.571,19.0,7.0,29.0,72.0,35.0,0.486,26.0,24.0,0.923,19.0,240:00,11.0,23.0,102.0,18.0,13.0,13.0,34.0,40.0,2.0,11.0,Indiana,2011-12
87.0,Regular Season,2012-03-20,Toronto at New York,21100677,New York,106.0,199.0,-9.0,Toronto,13.0,2.0,0.154,15.0,3.0,26.0,69.0,33.0,0.478,22.0,19.0,0.864,23.0,240:00,4.0,25.0,87.0,20.0,14.0,17.0,50.0,30.0,4.0,17.0,Toronto,16.0,5.0,0.313,23.0,5.0,30.0,81.0,39.0,0.481,33.0,23.0,0.697,2.0,240:00,16.0,21.0,106.0,6.0,3.0,21.0,40.0,46.0,12.0,11.0,New York,2011-12
95.0,Regular Season,2012-03-20,Phoenix at Miami,21100678,Miami,99.0,200.0,-10.5,Phoenix,15.0,6.0,0.4,21.0,8.0,27.0,80.0,36.0,0.45,24.0,17.0,0.708,9.0,240:00,14.0,25.0,95.0,17.0,12.0,15.0,58.0,41.0,6.0,19.0,Phoenix,9.0,1.0,0.111,24.0,8.0,28.0,76.0,36.0,0.474,35.0,26.0,0.743,10.0,240:00,13.0,19.0,99.0,15.0,5.0,28.0,38.0,41.0,13.0,12.0,Miami,2011-12
104.0,Regular Season,2012-03-20,L.A. Lakers at Houston,21100679,Houston,107.0,191.0,3.0,L.A. Lakers,16.0,6.0,0.375,18.0,5.0,22.0,83.0,42.0,0.506,16.0,14.0,0.875,5.0,240:00,9.0,17.0,104.0,18.0,9.0,29.0,32.0,31.0,7.0,14.0,L.A. Lakers,20.0,9.0,0.45,24.0,5.0,24.0,80.0,39.0,0.488,27.0,20.0,0.741,17.0,240:00,16.0,18.0,107.0,18.0,11.0,24.0,46.0,40.0,9.0,17.0,Houston,2011-12
90.0,Regular Season,2012-03-20,Oklahoma City at Utah,21100680,Utah,97.0,205.0,3.0,Oklahoma City,19.0,8.0,0.421,15.0,6.0,26.0,71.0,30.0,0.423,30.0,22.0,0.733,6.0,240:00,15.0,24.0,90.0,15.0,7.0,20.0,20.0,41.0,6.0,20.0,Oklahoma City,10.0,5.0,0.5,19.0,7.0,31.0,80.0,38.0,0.475,22.0,16.0,0.727,14.0,240:00,12.0,21.0,97.0,17.0,10.0,10.0,50.0,43.0,8.0,15.0,Utah,2011-12
110.0,Regular Season,2012-03-20,Memphis at Sacramento,21100681,Sacramento,119.0,205.0,3.0,Memphis,16.0,4.0,0.25,24.0,2.0,26.0,90.0,43.0,0.478,25.0,20.0,0.8,5.0,240:00,11.0,25.0,110.0,16.0,21.0,20.0,64.0,37.0,6.0,14.0,Memphis,17.0,4.0,0.235,28.0,6.0,34.0,88.0,47.0,0.534,32.0,21.0,0.656,13.0,240:00,13.0,21.0,119.0,18.0,27.0,21.0,74.0,47.0,11.0,13.0,Sacramento,2011-12
116.0,Regular Season,2012-03-20,Milwaukee at Portland,21100682,Portland,87.0,207.0,-3.5,Milwaukee,21.0,11.0,0.524,35.0,6.0,29.0,83.0,48.0,0.578,13.0,9.0,0.692,5.0,240:00,6.0,19.0,116.0,18.0,9.0,20.0,38.0,35.0,10.0,13.0,Milwaukee,24.0,7.0,0.292,14.0,2.0,27.0,82.0,29.0,0.354,26.0,22.0,0.846,29.0,240:00,17.0,17.0,87.0,8.0,21.0,7.0,42.0,44.0,7.0,20.0,Portland,2011-12
94.0,Regular Season,2012-03-21,Chicago at Toronto,21100683,Toronto,82.0,183.5,7.5,Chicago,16.0,7.0,0.438,20.0,5.0,37.0,82.0,36.0,0.439,23.0,15.0,0.652,13.0,240:00,12.0,11.0,94.0,15.0,14.0,16.0,36.0,49.0,5.0,14.0,Chicago,8.0,1.0,0.125,23.0,3.0,32.0,85.0,35.0,0.412,11.0,11.0,1.0,12.0,240:00,9.0,18.0,82.0,10.0,12.0,9.0,42.0,41.0,10.0,9.0,Toronto,2011-12
82.0,Regular Season,2012-03-21,New York at Philadelphia,21100684,Philadelphia,79.0,191.0,-4.0,New York,13.0,2.0,0.154,12.0,4.0,33.0,79.0,29.0,0.367,28.0,22.0,0.786,12.0,240:00,14.0,24.0,82.0,15.0,7.0,15.0,32.0,47.0,6.0,12.0,New York,17.0,8.0,0.471,20.0,10.0,29.0,75.0,29.0,0.387,18.0,13.0,0.722,2.0,240:00,10.0,22.0,79.0,5.0,13.0,16.0,20.0,39.0,7.0,11.0,Philadelphia,2011-12
93.0,Regular Season,2012-03-21,Phoenix at Orlando,21100685,Orlando,103.0,193.0,-8.0,Phoenix,12.0,4.0,0.333,16.0,3.0,29.0,79.0,38.0,0.481,19.0,13.0,0.684,2.0,240:00,11.0,19.0,93.0,10.0,12.0,17.0,40.0,40.0,10.0,17.0,Phoenix,23.0,11.0,0.478,23.0,4.0,29.0,83.0,39.0,0.47,21.0,14.0,0.667,22.0,240:00,14.0,13.0,103.0,11.0,12.0,22.0,44.0,43.0,6.0,17.0,Orlando,2011-12
108.0,Regular Season,2012-03-21,Washington at Brooklyn,21100686,Brooklyn,89.0,203.5,-4.5,Washington,17.0,6.0,0.353,17.0,5.0,32.0,83.0,40.0,0.482,29.0,22.0,0.759,4.0,240:00,14.0,25.0,108.0,14.0,14.0,19.0,32.0,46.0,10.0,12.0,Washington,20.0,6.0,0.3,15.0,2.0,29.0,84.0,31.0,0.369,27.0,21.0,0.778,19.0,240:00,16.0,19.0,89.0,12.0,24.0,13.0,48.0,45.0,9.0,14.0,Brooklyn,2011-12
102.0,Regular Season,2012-03-21,Cleveland at Atlanta,21100687,Atlanta,103.0,188.0,-7.0,Cleveland,19.0,6.0,0.316,23.0,3.0,43.0,78.0,36.0,0.462,33.0,24.0,0.727,16.0,265:00,11.0,21.0,102.0,14.0,3.0,17.0,48.0,54.0,5.0,19.0,Cleveland,20.0,8.0,0.4,23.0,6.0,27.0,93.0,37.0,0.398,24.0,21.0,0.875,8.0,265:00,11.0,25.0,103.0,11.0,23.0,10.0,50.0,38.0,12.0,7.0,Atlanta,2011-12
101.0,Regular Season,2012-03-21,Golden State at New Orleans,21100688,New Orleans,92.0,187.0,-2.0,Golden State,29.0,14.0,0.483,27.0,10.0,25.0,89.0,39.0,0.438,10.0,9.0,0.9,7.0,240:00,8.0,16.0,101.0,15.0,13.0,17.0,60.0,33.0,8.0,9.0,Golden State,9.0,3.0,0.333,31.0,9.0,37.0,79.0,39.0,0.494,14.0,11.0,0.786,13.0,240:00,10.0,9.0,92.0,18.0,9.0,11.0,24.0,47.0,5.0,16.0,New Orleans,2011-12
91.0,Regular Season,2012-03-21,L.A. Clippers at Oklahoma City,21100689,Oklahoma City,114.0,195.0,-9.0,L.A. Clippers,26.0,12.0,0.462,19.0,2.0,21.0,79.0,29.0,0.367,27.0,21.0,0.778,24.0,240:00,10.0,20.0,91.0,15.0,10.0,19.0,44.0,31.0,11.0,12.0,L.A. Clippers,22.0,9.0,0.409,20.0,9.0,35.0,78.0,42.0,0.538,22.0,21.0,0.955,1.0,240:00,14.0,18.0,114.0,12.0,3.0,23.0,22.0,49.0,6.0,16.0,Oklahoma City,2011-12
100.0,Regular Season,2012-03-21,Minnesota at San Antonio,21100690,San Antonio,116.0,208.0,-9.5,Minnesota,22.0,7.0,0.318,20.0,4.0,32.0,88.0,39.0,0.443,20.0,15.0,0.75,23.0,240:00,9.0,19.0,100.0,14.0,24.0,14.0,58.0,41.0,8.0,14.0,Minnesota,19.0,7.0,0.368,29.0,3.0,39.0,95.0,45.0,0.474,25.0,19.0,0.76,0.0,240:00,17.0,21.0,116.0,7.0,12.0,20.0,52.0,56.0,10.0,14.0,San Antonio,2011-12
115.0,Regular Season,2012-03-21,Detroit at Denver,21100691,Denver,116.0,199.5,-8.5,Detroit,18.0,14.0,0.778,26.0,5.0,23.0,79.0,40.0,0.506,30.0,21.0,0.7,6.0,240:00,7.0,17.0,115.0,7.0,24.0,20.0,36.0,30.0,13.0,11.0,Detroit,17.0,9.0,0.529,28.0,6.0,36.0,79.0,46.0,0.582,22.0,15.0,0.682,25.0,240:00,11.0,26.0,116.0,12.0,14.0,26.0,60.0,47.0,5.0,20.0,Denver,2011-12
109.0,Regular Season,2012-03-21,L.A. Lakers at Dallas,21100692,Dallas,93.0,190.5,-4.0,L.A. Lakers,18.0,9.0,0.5,25.0,5.0,37.0,77.0,45.0,0.584,13.0,10.0,0.769,8.0,240:00,9.0,12.0,109.0,9.0,16.0,9.0,36.0,46.0,4.0,14.0,L.A. Lakers,26.0,8.0,0.308,15.0,2.0,22.0,82.0,35.0,0.427,22.0,15.0,0.682,19.0,240:00,7.0,15.0,93.0,4.0,4.0,13.0,28.0,29.0,13.0,7.0,Dallas,2011-12
85.0,Regular Season,2012-03-22,Indiana at Washington,21100693,Washington,83.0,200.0,7.0,Indiana,18.0,4.0,0.222,17.0,3.0,26.0,74.0,31.0,0.419,28.0,19.0,0.679,2.0,240:00,14.0,21.0,85.0,18.0,6.0,16.0,42.0,40.0,13.0,16.0,Indiana,18.0,5.0,0.278,19.0,3.0,30.0,71.0,30.0,0.423,23.0,18.0,0.783,22.0,240:00,5.0,21.0,83.0,10.0,24.0,20.0,26.0,35.0,10.0,14.0,Washington,2011-12
100.0,Regular Season,2012-03-22,Boston at Milwaukee,21100694,Milwaukee,91.0,199.0,-4.0,Boston,17.0,7.0,0.412,30.0,11.0,41.0,89.0,43.0,0.483,10.0,7.0,0.7,2.0,240:00,6.0,18.0,100.0,14.0,25.0,19.0,50.0,47.0,13.0,12.0,Boston,15.0,3.0,0.2,23.0,7.0,38.0,90.0,36.0,0.4,20.0,16.0,0.8,13.0,240:00,11.0,9.0,91.0,7.0,13.0,13.0,36.0,49.0,6.0,15.0,Milwaukee,2011-12
90.0,Regular Season,2012-03-22,L.A. Clippers at New Orleans,21100695,New Orleans,97.0,181.0,4.5,L.A. Clippers,27.0,5.0,0.185,18.0,0.0,20.0,90.0,35.0,0.389,24.0,15.0,0.625,13.0,240:00,22.0,30.0,90.0,27.0,5.0,14.0,54.0,42.0,11.0,10.0,L.A. Clippers,5.0,2.0,0.4,21.0,8.0,33.0,59.0,34.0,0.576,34.0,27.0,0.794,7.0,240:00,6.0,24.0,97.0,10.0,10.0,22.0,40.0,39.0,4.0,20.0,New Orleans,2011-12
83.0,Regular Season,2012-03-22,Golden State at Houston,21100696,Houston,109.0,195.5,-8.0,Golden State,16.0,6.0,0.375,21.0,6.0,24.0,82.0,34.0,0.415,10.0,9.0,0.9,30.0,240:00,8.0,20.0,83.0,15.0,7.0,19.0,58.0,32.0,5.0,16.0,Golden State,17.0,6.0,0.353,23.0,6.0,34.0,85.0,40.0,0.471,27.0,23.0,0.852,1.0,240:00,14.0,15.0,109.0,8.0,13.0,18.0,38.0,48.0,8.0,15.0,Houston,2011-12
103.0,Regular Season,2012-03-22,Utah at Sacramento,21100697,Sacramento,102.0,214.0,-2.0,Utah,17.0,3.0,0.176,23.0,14.0,34.0,91.0,43.0,0.473,17.0,14.0,0.824,14.0,240:00,11.0,17.0,103.0,22.0,14.0,18.0,54.0,45.0,4.0,15.0,Utah,15.0,4.0,0.267,28.0,6.0,29.0,106.0,43.0,0.406,21.0,12.0,0.571,4.0,240:00,26.0,16.0,102.0,25.0,24.0,11.0,70.0,55.0,10.0,13.0,Sacramento,2011-12
93.0,Regular Season,2012-03-22,Memphis at Portland,21100698,Portland,97.0,194.5,1.0,Memphis,8.0,3.0,0.375,22.0,2.0,28.0,81.0,37.0,0.457,23.0,16.0,0.696,7.0,240:00,13.0,22.0,93.0,11.0,12.0,17.0,48.0,41.0,9.0,13.0,Memphis,25.0,10.0,0.4,22.0,6.0,30.0,73.0,31.0,0.425,25.0,25.0,1.0,7.0,240:00,8.0,20.0,97.0,8.0,2.0,18.0,22.0,38.0,6.0,16.0,Portland,2011-12
79.0,Regular Season,2012-03-23,New York at Toronto,21100699,Toronto,96.0,194.5,5.5,New York,28.0,5.0,0.179,22.0,6.0,29.0,85.0,32.0,0.376,18.0,10.0,0.556,22.0,240:00,10.0,20.0,79.0,12.0,11.0,12.0,44.0,39.0,8.0,22.0,New York,13.0,1.0,0.077,22.0,6.0,34.0,83.0,38.0,0.458,26.0,19.0,0.731,0.0,240:00,12.0,21.0,96.0,9.0,11.0,22.0,42.0,46.0,7.0,17.0,Toronto,2011-12
112.0,Regular Season,2012-03-23,Milwaukee at Charlotte,21100700,Charlotte,92.0,203.0,7.0,Milwaukee,13.0,4.0,0.308,31.0,6.0,34.0,90.0,48.0,0.533,21.0,12.0,0.571,25.0,240:00,13.0,20.0,112.0,18.0,8.0,8.0,72.0,47.0,5.0,9.0,Milwaukee,8.0,1.0,0.125,19.0,6.0,26.0,84.0,34.0,0.405,26.0,23.0,0.885,8.0,240:00,11.0,17.0,92.0,18.0,6.0,13.0,34.0,37.0,6.0,11.0,Charlotte,2011-12
80.0,Regular Season,2012-03-23,Cleveland at Orlando,21100701,Orlando,93.0,191.0,-9.5,Cleveland,18.0,4.0,0.222,10.0,2.0,26.0,82.0,31.0,0.378,21.0,14.0,0.667,4.0,240:00,16.0,14.0,80.0,16.0,10.0,15.0,44.0,42.0,10.0,14.0,Cleveland,35.0,12.0,0.343,24.0,7.0,35.0,79.0,37.0,0.468,12.0,7.0,0.583,21.0,240:00,12.0,19.0,93.0,12.0,12.0,17.0,38.0,47.0,10.0,18.0,Orlando,2011-12
113.0,Regular Season,2012-03-23,Phoenix at Indiana,21100702,Indiana,111.0,195.5,-3.5,Phoenix,17.0,5.0,0.294,22.0,2.0,23.0,84.0,41.0,0.488,37.0,26.0,0.703,7.0,240:00,14.0,20.0,113.0,17.0,14.0,12.0,52.0,37.0,6.0,10.0,Phoenix,11.0,7.0,0.636,20.0,7.0,28.0,81.0,42.0,0.519,22.0,20.0,0.909,7.0,240:00,11.0,30.0,111.0,16.0,10.0,17.0,46.0,39.0,4.0,16.0,Indiana,2011-12
84.0,Regular Season,2012-03-23,Brooklyn at Atlanta,21100703,Atlanta,93.0,188.0,-7.0,Brooklyn,25.0,6.0,0.24,17.0,4.0,33.0,80.0,32.0,0.4,21.0,14.0,0.667,9.0,240:00,12.0,18.0,84.0,11.0,8.0,16.0,50.0,45.0,3.0,11.0,Brooklyn,21.0,7.0,0.333,19.0,4.0,33.0,77.0,36.0,0.468,20.0,14.0,0.7,8.0,240:00,5.0,19.0,93.0,10.0,5.0,17.0,28.0,38.0,4.0,8.0,Atlanta,2011-12
88.0,Regular Season,2012-03-23,Miami at Detroit,21100704,Detroit,73.0,190.5,9.0,Miami,16.0,2.0,0.125,24.0,4.0,36.0,77.0,34.0,0.442,20.0,18.0,0.9,3.0,240:00,9.0,15.0,88.0,8.0,14.0,27.0,26.0,45.0,15.0,16.0,Miami,15.0,6.0,0.4,16.0,2.0,27.0,75.0,29.0,0.387,17.0,9.0,0.529,26.0,240:00,11.0,20.0,73.0,11.0,21.0,15.0,46.0,38.0,10.0,21.0,Detroit,2011-12
86.0,Regular Season,2012-03-23,Boston at Philadelphia,21100705,Philadelphia,99.0,177.0,-7.5,Boston,10.0,4.0,0.4,28.0,6.0,32.0,74.0,36.0,0.486,13.0,10.0,0.769,17.0,240:00,3.0,15.0,86.0,14.0,18.0,6.0,46.0,35.0,2.0,11.0,Boston,10.0,3.0,0.3,24.0,4.0,32.0,92.0,41.0,0.446,18.0,14.0,0.778,10.0,240:00,14.0,13.0,99.0,4.0,3.0,20.0,24.0,46.0,7.0,8.0,Philadelphia,2011-12
140.0,Regular Season,2012-03-23,Minnesota at Oklahoma City,21100706,Oklahoma City,149.0,209.5,-10.5,Minnesota,36.0,14.0,0.389,24.0,4.0,32.0,100.0,49.0,0.49,36.0,28.0,0.778,13.0,290:00,11.0,17.0,140.0,12.0,15.0,16.0,74.0,43.0,6.0,17.0,Minnesota,27.0,10.0,0.37,24.0,7.0,39.0,113.0,60.0,0.531,20.0,19.0,0.95,7.0,290:00,11.0,26.0,149.0,24.0,18.0,26.0,56.0,50.0,12.0,12.0,Oklahoma City,2011-12
87.0,Regular Season,2012-03-23,Dallas at San Antonio,21100707,San Antonio,104.0,200.5,-4.0,Dallas,26.0,11.0,0.423,13.0,7.0,30.0,81.0,31.0,0.383,17.0,14.0,0.824,5.0,240:00,4.0,10.0,87.0,7.0,13.0,16.0,16.0,34.0,7.0,10.0,Dallas,25.0,9.0,0.36,28.0,7.0,42.0,88.0,43.0,0.489,11.0,9.0,0.818,17.0,240:00,12.0,17.0,104.0,21.0,12.0,12.0,50.0,54.0,6.0,13.0,San Antonio,2011-12
102.0,Regular Season,2012-03-23,Denver at Utah,21100708,Utah,121.0,208.0,-2.0,Denver,18.0,6.0,0.333,22.0,5.0,25.0,78.0,36.0,0.462,32.0,24.0,0.75,5.0,240:00,16.0,25.0,102.0,16.0,13.0,28.0,50.0,41.0,8.0,19.0,Denver,15.0,7.0,0.467,32.0,8.0,27.0,81.0,48.0,0.593,29.0,18.0,0.621,27.0,240:00,11.0,22.0,121.0,11.0,21.0,18.0,64.0,38.0,10.0,14.0,Utah,2011-12
96.0,Regular Season,2012-03-23,Portland at L.A. Lakers,21100709,L.A. Lakers,103.0,194.0,-9.5,Portland,20.0,8.0,0.4,18.0,1.0,23.0,82.0,36.0,0.439,19.0,16.0,0.842,0.0,240:00,6.0,18.0,96.0,8.0,9.0,10.0,32.0,29.0,9.0,10.0,Portland,19.0,6.0,0.316,33.0,5.0,36.0,85.0,40.0,0.471,26.0,17.0,0.654,12.0,240:00,17.0,14.0,103.0,18.0,9.0,9.0,46.0,53.0,6.0,14.0,L.A. Lakers,2011-12
85.0,Regular Season,2012-03-24,Memphis at L.A. Clippers,21100710,L.A. Clippers,101.0,186.5,-2.0,Memphis,15.0,9.0,0.6,26.0,4.0,23.0,78.0,33.0,0.423,14.0,10.0,0.714,23.0,240:00,14.0,26.0,85.0,11.0,9.0,16.0,40.0,37.0,6.0,16.0,Memphis,16.0,5.0,0.313,24.0,4.0,27.0,72.0,36.0,0.5,33.0,24.0,0.727,1.0,240:00,9.0,16.0,101.0,6.0,18.0,24.0,32.0,36.0,8.0,11.0,L.A. Clippers,2011-12
95.0,Regular Season,2012-03-24,Atlanta at Washington,21100711,Washington,92.0,192.5,3.0,Atlanta,23.0,7.0,0.304,22.0,3.0,31.0,76.0,37.0,0.487,21.0,14.0,0.667,3.0,240:00,10.0,17.0,95.0,10.0,14.0,10.0,32.0,41.0,5.0,11.0,Atlanta,18.0,4.0,0.222,13.0,4.0,25.0,85.0,38.0,0.447,14.0,12.0,0.857,16.0,240:00,14.0,19.0,92.0,20.0,14.0,10.0,34.0,39.0,6.0,8.0,Washington,2011-12
89.0,Regular Season,2012-03-24,Charlotte at Brooklyn,21100712,Brooklyn,102.0,193.0,-6.0,Charlotte,14.0,3.0,0.214,21.0,3.0,33.0,79.0,35.0,0.443,22.0,16.0,0.727,0.0,240:00,8.0,16.0,89.0,12.0,16.0,22.0,34.0,41.0,7.0,16.0,Charlotte,16.0,5.0,0.313,24.0,2.0,30.0,88.0,39.0,0.443,22.0,19.0,0.864,26.0,240:00,16.0,19.0,102.0,18.0,15.0,14.0,50.0,46.0,9.0,14.0,Brooklyn,2011-12
79.0,Regular Season,2012-03-24,Detroit at New York,21100713,New York,101.0,193.0,-11.0,Detroit,19.0,6.0,0.316,13.0,5.0,22.0,76.0,28.0,0.368,22.0,17.0,0.773,24.0,240:00,8.0,19.0,79.0,19.0,11.0,25.0,52.0,30.0,12.0,16.0,Detroit,20.0,6.0,0.3,20.0,5.0,36.0,78.0,38.0,0.487,30.0,19.0,0.633,2.0,240:00,18.0,22.0,101.0,4.0,12.0,22.0,30.0,54.0,13.0,22.0,New York,2011-12
101.0,Regular Season,2012-03-24,Toronto at Chicago,21100714,Chicago,102.0,182.5,-12.5,Toronto,14.0,3.0,0.214,19.0,11.0,36.0,87.0,39.0,0.448,25.0,20.0,0.8,12.0,265:00,22.0,20.0,101.0,16.0,5.0,19.0,46.0,58.0,4.0,18.0,Toronto,23.0,3.0,0.13,23.0,8.0,23.0,103.0,41.0,0.398,26.0,17.0,0.654,4.0,265:00,21.0,19.0,102.0,32.0,23.0,8.0,64.0,44.0,12.0,9.0,Chicago,2011-12
89.0,Regular Season,2012-03-24,San Antonio at New Orleans,21100715,New Orleans,86.0,192.5,5.0,San Antonio,19.0,2.0,0.105,17.0,6.0,26.0,90.0,36.0,0.4,17.0,15.0,0.882,5.0,240:00,16.0,14.0,89.0,12.0,10.0,23.0,42.0,42.0,9.0,7.0,San Antonio,5.0,1.0,0.2,21.0,5.0,34.0,81.0,37.0,0.457,12.0,11.0,0.917,6.0,240:00,11.0,19.0,86.0,14.0,15.0,8.0,52.0,45.0,3.0,16.0,New Orleans,2011-12
101.0,Regular Season,2012-03-24,Dallas at Houston,21100716,Houston,99.0,195.0,-3.0,Dallas,22.0,6.0,0.273,17.0,15.0,33.0,80.0,37.0,0.463,24.0,21.0,0.875,9.0,265:00,5.0,20.0,101.0,25.0,10.0,13.0,40.0,38.0,3.0,7.0,Dallas,25.0,9.0,0.36,20.0,7.0,36.0,96.0,37.0,0.385,18.0,16.0,0.889,6.0,265:00,16.0,22.0,99.0,7.0,2.0,8.0,36.0,52.0,5.0,7.0,Houston,2011-12
125.0,Regular Season,2012-03-24,Indiana at Milwaukee,21100717,Milwaukee,104.0,204.5,-4.5,Indiana,12.0,7.0,0.583,19.0,5.0,35.0,84.0,43.0,0.512,39.0,32.0,0.821,5.0,240:00,14.0,20.0,125.0,16.0,8.0,21.0,44.0,49.0,9.0,10.0,Indiana,21.0,10.0,0.476,30.0,3.0,25.0,91.0,40.0,0.44,18.0,14.0,0.778,23.0,240:00,12.0,22.0,104.0,19.0,11.0,24.0,46.0,37.0,4.0,12.0,Milwaukee,2011-12
108.0,Regular Season,2012-03-24,Sacramento at Golden State,21100718,Golden State,111.0,211.0,-1.5,Sacramento,15.0,1.0,0.067,23.0,6.0,31.0,91.0,43.0,0.473,27.0,21.0,0.778,2.0,240:00,16.0,18.0,108.0,19.0,30.0,21.0,72.0,47.0,4.0,15.0,Sacramento,21.0,7.0,0.333,30.0,5.0,31.0,88.0,43.0,0.489,21.0,18.0,0.857,13.0,240:00,8.0,25.0,111.0,10.0,13.0,15.0,46.0,39.0,5.0,12.0,Golden State,2011-12
108.0,Regular Season,2012-03-25,Phoenix at Cleveland,21100719,Cleveland,83.0,202.5,4.0,Phoenix,17.0,6.0,0.353,31.0,6.0,26.0,82.0,42.0,0.512,26.0,18.0,0.692,28.0,240:00,13.0,21.0,108.0,14.0,17.0,14.0,50.0,39.0,11.0,11.0,Phoenix,16.0,4.0,0.25,17.0,0.0,27.0,70.0,27.0,0.386,30.0,25.0,0.833,0.0,240:00,13.0,25.0,83.0,7.0,11.0,25.0,32.0,40.0,5.0,22.0,Cleveland,2011-12
100.0,Regular Season,2012-03-25,Denver at Minnesota,21100720,Minnesota,117.0,210.5,-1.5,Denver,15.0,3.0,0.2,19.0,3.0,31.0,81.0,41.0,0.506,22.0,15.0,0.682,6.0,240:00,11.0,18.0,100.0,16.0,29.0,11.0,64.0,42.0,4.0,16.0,Denver,35.0,12.0,0.343,25.0,5.0,24.0,99.0,45.0,0.455,15.0,15.0,1.0,28.0,240:00,18.0,19.0,117.0,23.0,2.0,10.0,38.0,42.0,6.0,9.0,Minnesota,2011-12
76.0,Regular Season,2012-03-25,Washington at Boston,21100721,Boston,88.0,190.0,-9.5,Washington,14.0,3.0,0.214,12.0,2.0,29.0,87.0,30.0,0.345,19.0,13.0,0.684,25.0,240:00,16.0,18.0,76.0,2.0,9.0,18.0,34.0,45.0,7.0,14.0,Washington,10.0,3.0,0.3,24.0,4.0,37.0,70.0,34.0,0.486,18.0,17.0,0.944,0.0,240:00,2.0,18.0,88.0,14.0,17.0,19.0,36.0,39.0,9.0,15.0,Boston,2011-12
133.0,Regular Season,2012-03-25,Utah at Atlanta,21100722,Atlanta,139.0,190.0,-1.0,Utah,21.0,6.0,0.286,28.0,8.0,41.0,126.0,49.0,0.389,35.0,29.0,0.829,5.0,340:00,23.0,38.0,133.0,31.0,20.0,10.0,68.0,64.0,8.0,9.0,Utah,19.0,6.0,0.316,29.0,6.0,49.0,107.0,48.0,0.449,47.0,37.0,0.787,17.0,340:00,15.0,30.0,139.0,20.0,14.0,14.0,58.0,64.0,5.0,11.0,Atlanta,2011-12
76.0,Regular Season,2012-03-25,Philadelphia at San Antonio,21100723,San Antonio,93.0,192.5,-3.0,Philadelphia,9.0,1.0,0.111,18.0,4.0,35.0,85.0,35.0,0.412,11.0,5.0,0.455,6.0,240:00,12.0,16.0,76.0,6.0,20.0,27.0,46.0,47.0,11.0,21.0,Philadelphia,28.0,7.0,0.25,21.0,6.0,38.0,81.0,37.0,0.457,18.0,12.0,0.667,21.0,240:00,8.0,16.0,93.0,8.0,15.0,18.0,54.0,46.0,15.0,18.0,San Antonio,2011-12
87.0,Regular Season,2012-03-25,Miami at Oklahoma City,21100724,Oklahoma City,103.0,201.5,-1.5,Miami,22.0,7.0,0.318,17.0,7.0,27.0,71.0,33.0,0.465,14.0,14.0,1.0,16.0,240:00,4.0,19.0,87.0,11.0,18.0,15.0,46.0,31.0,9.0,21.0,Miami,11.0,6.0,0.545,26.0,3.0,28.0,74.0,39.0,0.527,23.0,19.0,0.826,2.0,240:00,8.0,18.0,103.0,6.0,11.0,28.0,36.0,36.0,13.0,16.0,Oklahoma City,2011-12
87.0,Regular Season,2012-03-25,Golden State at Portland,21100725,Portland,90.0,196.0,-10.0,Golden State,22.0,7.0,0.318,18.0,5.0,38.0,74.0,32.0,0.432,17.0,16.0,0.941,7.0,240:00,6.0,20.0,87.0,19.0,12.0,4.0,24.0,44.0,2.0,14.0,Golden State,30.0,10.0,0.333,20.0,8.0,29.0,85.0,31.0,0.365,27.0,18.0,0.667,8.0,240:00,13.0,12.0,90.0,6.0,4.0,20.0,18.0,42.0,8.0,7.0,Portland,2011-12
102.0,Regular Season,2012-03-25,Memphis at L.A. Lakers,21100726,L.A. Lakers,96.0,193.0,-6.5,Memphis,13.0,6.0,0.462,25.0,7.0,28.0,86.0,44.0,0.512,10.0,8.0,0.8,14.0,240:00,14.0,22.0,102.0,21.0,15.0,16.0,52.0,42.0,9.0,13.0,Memphis,18.0,7.0,0.389,21.0,5.0,26.0,73.0,31.0,0.425,30.0,27.0,0.9,4.0,240:00,12.0,14.0,96.0,8.0,11.0,16.0,36.0,38.0,9.0,16.0,L.A. Lakers,2011-12
